TICKER,STATPERS,PRICE,EBS,FVYRGRO_EBS,FVYSTA_EBS,EPS,FVYRGRO_EPS,FVYSTA_EPS,DPS,FVYRGRO_DPS,FVYSTA_DPS,ROA,FVYRGRO_ROA,FVYSTA_ROA,ROE,FVYRGRO_ROE,FVYSTA_ROE,NAV,FVYRGRO_NAV,FVYSTA_NAV,GRM,FVYRGRO_GRM,FVYSTA_GRM
PG,2010-07-15,62.66,6.09,13.15,,4.26,13.15,,1.64,13.15,,9.96,13.15,,21.29,13.15,,63099.0,13.15,,50.78,13.15,
PG,2010-08-19,60.75,6.17,10.43,,4.11,10.43,,1.8,10.43,,9.68,10.43,,20.41,10.43,,61439.0,10.43,,52.0,10.43,
PG,2010-09-16,61.11,6.17,10.43,,4.11,10.43,,1.8,10.43,,9.68,10.43,,20.41,10.43,,61439.0,10.43,,52.0,10.43,
PG,2010-10-14,62.63,6.17,10.43,,4.11,10.43,,1.8,10.43,,9.68,10.43,,20.41,10.43,,61439.0,10.43,,52.0,10.43,
PG,2010-11-18,63.27,6.17,9.02,,4.11,9.02,,1.8,9.02,,9.68,9.02,,20.41,9.02,,61439.0,9.02,,52.0,9.02,
PG,2010-12-16,63.64,6.17,9.02,,4.11,9.02,,1.8,9.02,,9.68,9.02,,20.41,9.02,,61439.0,9.02,,52.0,9.02,
PG,2011-01-20,65.35,6.17,9.02,,4.11,9.02,,1.8,9.02,,9.68,9.02,,20.41,9.02,,61439.0,9.02,,52.0,9.02,
PG,2011-02-17,63.76,6.17,9.85,,4.11,9.85,,1.8,9.85,,9.68,9.85,,20.41,9.85,,61439.0,9.85,,52.0,9.85,
PG,2011-03-17,59.73,6.17,9.85,,4.11,9.85,,1.8,9.85,,9.68,9.85,,20.41,9.85,,61439.0,9.85,,52.0,9.85,
PG,2011-04-14,62.99,6.17,9.85,,4.11,9.85,,1.8,9.85,,9.68,9.85,,20.41,9.85,,61439.0,9.85,,52.0,9.85,
PG,2011-05-19,67.38,6.17,9.11,,4.11,9.11,,1.8,9.11,,9.68,9.11,,20.41,9.11,,61439.0,9.11,,52.0,9.11,
PG,2011-06-16,63.76,6.17,9.11,,4.11,9.11,,1.8,9.11,,9.68,9.11,,20.41,9.11,,61439.0,9.11,,52.0,9.11,
PG,2011-07-14,64.64,6.17,9.11,,4.11,9.11,,1.8,9.11,,9.68,9.11,,20.41,9.11,,61439.0,9.11,,52.0,9.11,
PG,2011-08-18,61.67,6.32,6.66,,3.95,6.66,,1.97,6.66,,8.89,6.66,,18.77,6.66,,66406.0,6.66,,50.62,6.66,
PG,2011-09-15,62.34,6.32,6.66,,3.95,6.66,,1.97,6.66,,8.89,6.66,,18.77,6.66,,66406.0,6.66,,50.62,6.66,
PG,2011-10-20,64.75,6.32,6.66,,3.95,6.66,,1.97,6.66,,8.89,6.66,,18.77,6.66,,66406.0,6.66,,50.62,6.66,
PG,2011-11-17,63.28,6.32,4.39,,3.95,4.39,,1.97,4.39,,8.89,4.39,,18.77,4.39,,66406.0,4.39,,50.62,4.39,
PG,2011-12-15,64.45,6.32,4.39,,3.95,4.39,,1.97,4.39,,8.89,4.39,,18.77,4.39,,66406.0,4.39,,50.62,4.39,
PG,2012-01-19,66.03,6.32,4.39,,3.95,4.39,,1.97,4.39,,8.89,4.39,,18.77,4.39,,66406.0,4.39,,50.62,4.39,
PG,2012-02-16,64.55,6.32,4.33,,3.95,4.33,,1.97,4.33,,8.89,4.33,,18.77,4.33,,66406.0,4.33,,50.62,4.33,
PG,2012-03-15,67.85,6.32,4.33,,3.95,4.33,,1.97,4.33,,8.89,4.33,,18.77,4.33,,66406.0,4.33,,50.62,4.33,
PG,2012-04-19,66.75,6.32,4.33,,3.95,4.33,,1.97,4.33,,8.89,4.33,,18.77,4.33,,66406.0,4.33,,50.62,4.33,
PG,2012-05-17,64.29,6.32,3.6,,3.95,3.6,,1.97,3.6,,8.89,3.6,,18.77,3.6,,66406.0,3.6,,50.62,3.6,
PG,2012-06-14,62.57,6.32,3.6,,3.95,3.6,,1.97,3.6,,8.89,3.6,,18.77,3.6,,66406.0,3.6,,50.62,3.6,
PG,2012-07-19,64.82,6.32,3.6,,3.95,3.6,,1.97,3.6,,8.89,3.6,,18.77,3.6,,66406.0,3.6,,50.62,3.6,
PG,2012-08-16,66.64,6.39,1.36,,3.85,1.36,,2.14,1.36,,8.39,1.36,,17.33,1.36,,63439.0,1.36,,49.34,1.36,
PG,2012-09-20,69.26,6.39,1.36,,3.85,1.36,,2.14,1.36,,8.39,1.36,,17.33,1.36,,63439.0,1.36,,49.34,1.36,
PG,2012-10-18,69.47,6.39,1.36,,3.85,1.36,,2.14,1.36,,8.39,1.36,,17.33,1.36,,63439.0,1.36,,49.34,1.36,
PG,2012-11-15,66.53,6.39,-0.13,,3.85,-0.13,,2.14,-0.13,,8.39,-0.13,,17.33,-0.13,,63439.0,-0.13,,49.34,-0.13,
PG,2012-12-20,69.34,6.39,-0.13,,3.85,-0.13,,2.14,-0.13,,8.39,-0.13,,17.33,-0.13,,63439.0,-0.13,,49.34,-0.13,
PG,2013-01-17,69.34,6.39,-0.13,,3.85,-0.13,,2.14,-0.13,,8.39,-0.13,,17.33,-0.13,,63439.0,-0.13,,49.34,-0.13,
PG,2013-02-14,76.56,6.39,0.7,,3.85,0.7,,2.14,0.7,,8.39,0.7,,17.33,0.7,,63439.0,0.7,,49.34,0.7,
PG,2013-03-14,76.8,6.39,0.7,,3.85,0.7,,2.14,0.7,,8.39,0.7,,17.33,0.7,,63439.0,0.7,,49.34,0.7,
PG,2013-04-18,79.06,6.39,0.7,,3.85,0.7,,2.14,0.7,,8.39,0.7,,17.33,0.7,,63439.0,0.7,,49.34,0.7,
PG,2013-05-16,80.68,6.39,0.65,,3.85,0.65,,2.14,0.65,,8.39,0.65,,17.33,0.65,,63439.0,0.65,,49.34,0.65,
PG,2013-06-20,77.61,6.39,0.65,,3.85,0.65,,2.14,0.65,,8.39,0.65,,17.33,0.65,,63439.0,0.65,,49.34,0.65,
PG,2013-07-18,80.09,6.39,0.65,,3.85,0.65,,2.14,0.65,,8.39,0.65,,17.33,0.65,,63439.0,0.65,,49.34,0.65,
PG,2013-08-15,81.25,6.44,-1.58,,4.05,-1.58,,2.288,-1.58,,14.83,-1.58,,17.04,-1.58,,68709.0,-1.58,,49.9,-1.58,
PG,2013-09-19,80.29,6.44,-1.58,,4.05,-1.58,,2.288,-1.58,,14.83,-1.58,,17.04,-1.58,,68709.0,-1.58,,49.9,-1.58,
PG,2013-10-17,78.34,6.44,-1.58,,4.05,-1.58,,2.288,-1.58,,14.83,-1.58,,17.04,-1.58,,68709.0,-1.58,,49.9,-1.58,
PG,2013-11-14,83.5,6.44,-1.66,,4.05,-1.66,,2.288,-1.66,,14.83,-1.66,,17.04,-1.66,,68709.0,-1.66,,49.9,-1.66,
PG,2013-12-19,82.38,6.44,-1.66,,4.05,-1.66,,2.288,-1.66,,14.83,-1.66,,17.04,-1.66,,68709.0,-1.66,,49.9,-1.66,
PG,2014-01-16,80.79,6.44,-1.66,,4.05,-1.66,,2.288,-1.66,,14.83,-1.66,,17.04,-1.66,,68709.0,-1.66,,49.9,-1.66,
PG,2014-02-20,78.14,6.44,-0.45,,4.05,-0.45,,2.288,-0.45,,14.83,-0.45,,17.04,-0.45,,68709.0,-0.45,,49.9,-0.45,
PG,2014-03-20,78.78,6.44,-0.45,,4.05,-0.45,,2.288,-0.45,,14.83,-0.45,,17.04,-0.45,,68709.0,-0.45,,49.9,-0.45,
PG,2014-04-17,81.65,6.44,-0.45,,4.05,-0.45,,2.288,-0.45,,14.83,-0.45,,17.04,-0.45,,68709.0,-0.45,,49.9,-0.45,
PG,2014-05-15,81.17,6.44,2.38,,4.05,2.38,,2.288,2.38,,14.83,2.38,,17.04,2.38,,68709.0,2.38,,49.9,2.38,
PG,2014-06-19,79.79,6.44,2.38,,4.05,2.38,,2.288,2.38,,14.83,2.38,,17.04,2.38,,68709.0,2.38,,49.9,2.38,
PG,2014-07-17,80.94,6.44,2.38,,4.05,2.38,,2.288,2.38,,14.83,2.38,,17.04,2.38,,68709.0,2.38,,49.9,2.38,
PG,2014-08-14,81.48,6.62,1.3,,4.22,1.3,,2.448,1.3,,8.65,1.3,,18.16,1.3,,69976.0,1.3,,49.25,1.3,
PG,2014-09-18,84.16,6.62,1.3,,4.22,1.3,,2.448,1.3,,8.65,1.3,,18.16,1.3,,69976.0,1.3,,49.25,1.3,
PG,2014-10-16,82.95,6.62,1.3,,4.22,1.3,,2.448,1.3,,8.65,1.3,,18.16,1.3,,69976.0,1.3,,49.25,1.3,
PG,2014-11-20,88.73,6.62,0.51,,4.22,0.51,,2.448,0.51,,8.65,0.51,,18.16,0.51,,69976.0,0.51,,49.25,0.51,
PG,2014-12-18,90.7,6.62,0.51,,4.22,0.51,,2.448,0.51,,8.65,0.51,,18.16,0.51,,69976.0,0.51,,49.25,0.51,
PG,2015-01-15,89.99,6.62,0.51,,4.22,0.51,,2.448,0.51,,8.65,0.51,,18.16,0.51,,69976.0,0.51,,49.25,0.51,
PG,2015-02-19,86.26,6.62,1.13,,4.22,1.13,,2.448,1.13,,8.65,1.13,,18.16,1.13,,69976.0,1.13,,49.25,1.13,
PG,2015-03-19,83.75,6.62,1.13,,4.22,1.13,,2.448,1.13,,8.65,1.13,,18.16,1.13,,69976.0,1.13,,49.25,1.13,
PG,2015-04-16,83.51,6.62,1.13,,4.22,1.13,,2.448,1.13,,8.65,1.13,,18.16,1.13,,69976.0,1.13,,49.25,1.13,
PG,2015-05-14,79.7,6.62,3.0,,4.22,3.0,,2.448,3.0,,8.65,3.0,,18.16,3.0,,69976.0,3.0,,49.25,3.0,
PG,2015-06-18,80.08,6.62,3.0,,4.22,3.0,,2.448,3.0,,8.65,3.0,,18.16,3.0,,69976.0,3.0,,49.25,3.0,
PG,2015-07-16,82.15,6.62,3.0,,4.22,3.0,,2.448,3.0,,8.65,3.0,,18.16,3.0,,69976.0,3.0,,49.25,3.0,
PG,2015-08-20,74.12,6.19,2.15,,4.02,2.15,,2.59,2.15,,8.47,2.15,,17.62,2.15,,63050.0,2.15,,49.7,2.15,
PG,2015-09-17,70.1,6.19,2.15,,4.02,2.15,,2.59,2.15,,8.47,2.15,,17.62,2.15,,63050.0,2.15,,49.7,2.15,
PG,2015-10-15,74.21,6.19,2.15,,4.02,2.15,,2.59,2.15,,8.47,2.15,,17.62,2.15,,63050.0,2.15,,49.7,2.15,
PG,2015-11-19,75.9,6.19,0.21,,4.02,0.21,,2.59,0.21,,8.47,0.21,,17.62,0.21,,63050.0,0.21,,49.7,0.21,
PG,2015-12-17,80.99,6.19,0.21,,4.02,0.21,,2.59,0.21,,8.47,0.21,,17.62,0.21,,63050.0,0.21,,49.7,0.21,
PG,2016-01-14,75.85,6.19,0.21,,4.02,0.21,,2.59,0.21,,8.47,0.21,,17.62,0.21,,63050.0,0.21,,49.7,0.21,
PG,2016-02-18,82.45,6.19,0.5,,4.02,0.5,,2.59,0.5,,8.47,0.5,,17.62,0.5,,63050.0,0.5,,49.7,0.5,
PG,2016-03-17,81.34,6.19,0.5,,4.02,0.5,,2.59,0.5,,8.47,0.5,,17.62,0.5,,63050.0,0.5,,49.7,0.5,
PG,2016-04-14,82.46,6.19,0.5,,4.02,0.5,,2.59,0.5,,8.47,0.5,,17.62,0.5,,63050.0,0.5,,49.7,0.5,
PG,2016-05-19,79.85,6.19,0.38,,4.02,0.38,,2.59,0.38,,8.47,0.38,,17.62,0.38,,63050.0,0.38,,49.7,0.38,
PG,2016-06-16,82.95,6.19,0.38,,4.02,0.38,,2.59,0.38,,8.47,0.38,,17.62,0.38,,63050.0,0.38,,49.7,0.38,
PG,2016-07-14,85.89,6.19,0.38,,4.02,0.38,,2.59,0.38,,8.47,0.38,,17.62,0.38,,63050.0,0.38,,49.7,0.38,
PG,2016-08-18,86.96,6.02,-0.97,,3.67,-0.97,,2.66,-0.97,,8.14,-0.97,,17.25,-0.97,,57983.0,-0.97,,49.6,-0.97,
PG,2016-09-15,87.01,6.02,-0.97,,3.67,-0.97,,2.66,-0.97,,8.14,-0.97,,17.25,-0.97,,57983.0,-0.97,,49.6,-0.97,
PG,2016-10-20,85.54,6.02,-0.97,,3.67,-0.97,,2.66,-0.97,,8.14,-0.97,,17.25,-0.97,,57983.0,-0.97,,49.6,-0.97,
PG,2016-11-17,83.19,6.02,-1.6,,3.67,-1.6,,2.66,-1.6,,8.14,-1.6,,17.25,-1.6,,57983.0,-1.6,,49.6,-1.6,
PG,2016-12-15,84.37,6.02,-1.6,,3.67,-1.6,,2.66,-1.6,,8.14,-1.6,,17.25,-1.6,,57983.0,-1.6,,49.6,-1.6,
PG,2017-01-19,84.93,6.02,-1.6,,3.67,-1.6,,2.66,-1.6,,8.14,-1.6,,17.25,-1.6,,57983.0,-1.6,,49.6,-1.6,
PG,2017-02-16,91.12,6.02,-0.94,,3.67,-0.94,,2.66,-0.94,,8.14,-0.94,,17.25,-0.94,,57983.0,-0.94,,49.6,-0.94,
PG,2017-03-16,91.4,6.02,-0.94,,3.67,-0.94,,2.66,-0.94,,8.14,-0.94,,17.25,-0.94,,57983.0,-0.94,,49.6,-0.94,
PG,2017-04-20,89.6,6.02,-0.94,,3.67,-0.94,,2.66,-0.94,,8.14,-0.94,,17.25,-0.94,,57983.0,-0.94,,49.6,-0.94,
PG,2017-05-18,86.26,6.02,-0.54,,3.67,-0.54,,2.66,-0.54,,8.14,-0.54,,17.25,-0.54,,57983.0,-0.54,,49.6,-0.54,
PG,2017-06-15,88.44,6.02,-0.54,,3.67,-0.54,,2.66,-0.54,,8.14,-0.54,,17.25,-0.54,,57983.0,-0.54,,49.6,-0.54,
PG,2017-07-20,88.35,6.02,-0.54,,3.67,-0.54,,2.66,-0.54,,8.14,-0.54,,17.25,-0.54,,57983.0,-0.54,,49.6,-0.54,
PG,2017-08-17,92.44,5.03,-1.58,,3.92,-1.58,,2.698,-1.58,,8.67,-1.58,,18.87,-1.58,,55778.0,-1.58,,50.8,-1.58,
PG,2017-09-14,93.55,5.03,-1.58,,3.92,-1.58,,2.698,-1.58,,8.67,-1.58,,18.87,-1.58,,55778.0,-1.58,,50.8,-1.58,
PG,2017-10-19,92.77,5.03,-1.58,,3.92,-1.58,,2.698,-1.58,,8.67,-1.58,,18.87,-1.58,,55778.0,-1.58,,50.8,-1.58,
PG,2017-11-16,88.23,,,,3.92,-2.06,,2.698,-2.06,,8.67,-2.06,,18.87,-2.06,,55778.0,-2.06,,50.8,-2.06,
PG,2017-12-14,90.88,5.03,-2.06,,3.92,-2.06,,2.698,-2.06,,8.67,-2.06,,18.87,-2.06,,55778.0,-2.06,,50.8,-2.06,
PG,2018-01-18,91.2,5.03,-2.06,,3.92,-2.06,,2.698,-2.06,,8.67,-2.06,,18.87,-2.06,,55778.0,-2.06,,50.8,-2.06,
PG,2018-02-15,80.68,5.03,-0.79,,3.92,-0.79,,2.698,-0.79,,8.67,-0.79,,18.87,-0.79,,55778.0,-0.79,,50.8,-0.79,
PG,2018-03-15,79.0,5.03,-0.79,,3.92,-0.79,,2.698,-0.79,,8.67,-0.79,,18.87,-0.79,,55778.0,-0.79,,50.8,-0.79,
PG,2018-04-19,78.2,5.03,-0.79,,3.92,-0.79,,2.698,-0.79,,8.67,-0.79,,18.87,-0.79,,55778.0,-0.79,,50.8,-0.79,
PG,2018-05-17,73.53,5.03,0.34,,3.92,0.34,,2.698,0.34,,8.67,0.34,,18.87,0.34,,55778.0,0.34,,50.8,0.34,
PG,2018-06-14,76.47,5.03,0.34,,3.92,0.34,,2.698,0.34,,8.67,0.34,,18.87,0.34,,55778.0,0.34,,50.8,0.34,
PG,2018-07-19,79.72,5.03,0.34,,3.92,0.34,,2.698,0.34,,8.67,0.34,,18.87,0.34,,55778.0,0.34,,50.8,0.34,
PG,2018-08-16,82.3,6.51,0.05,,4.22,0.05,,2.786,0.05,,9.39,0.05,,20.85,0.05,,52883.0,0.05,,49.8,0.05,
PG,2018-09-20,84.0,6.51,0.05,,4.22,0.05,,2.786,0.05,,9.39,0.05,,20.85,0.05,,52883.0,0.05,,49.8,0.05,
PG,2018-10-18,81.86,6.51,0.05,,4.22,0.05,,2.786,0.05,,9.39,0.05,,20.85,0.05,,52883.0,0.05,,49.8,0.05,
PG,2018-11-15,93.49,6.51,-0.59,,4.22,-0.59,,2.786,-0.59,,9.39,-0.59,,20.85,-0.59,,52883.0,-0.59,,49.8,-0.59,
PG,2018-12-20,91.76,6.51,-0.59,,4.22,-0.59,,2.786,-0.59,,9.39,-0.59,,20.85,-0.59,,52883.0,-0.59,,49.8,-0.59,
PG,2019-01-17,91.37,6.51,-0.59,,4.22,-0.59,,2.786,-0.59,,9.39,-0.59,,20.85,-0.59,,52883.0,-0.59,,49.8,-0.59,
PG,2019-02-14,99.24,6.51,0.79,,4.22,0.79,,2.786,0.79,,9.39,0.79,,20.85,0.79,,52883.0,0.79,,49.8,0.79,
PG,2019-03-14,101.18,6.51,0.79,,4.22,0.79,,2.786,0.79,,9.39,0.79,,20.85,0.79,,52883.0,0.79,,49.8,0.79,
PG,2019-04-18,105.85,6.51,0.79,,4.22,0.79,,2.786,0.79,,9.39,0.79,,20.85,0.79,,52883.0,0.79,,49.8,0.79,
PG,2019-05-16,106.7,6.51,2.05,,4.22,2.05,,2.786,2.05,,9.39,2.05,,20.85,2.05,,52883.0,2.05,,49.8,2.05,
PG,2019-06-20,110.42,6.51,2.05,,4.22,2.05,,2.786,2.05,,9.39,2.05,,20.85,2.05,,52883.0,2.05,,49.8,2.05,
PG,2019-07-18,115.94,6.51,2.05,,4.22,2.05,,2.786,2.05,,9.39,2.05,,20.85,2.05,,52883.0,2.05,,49.8,2.05,
PG,2019-08-15,115.79,6.49,2.7,,4.52,2.7,,2.9,2.7,,10.18,2.7,,24.01,2.7,,47579.0,2.7,,49.3,2.7,
PG,2019-09-19,121.41,6.49,2.7,,4.52,2.7,,2.9,2.7,,10.18,2.7,,24.01,2.7,,47579.0,2.7,,49.3,2.7,
PG,2019-10-17,117.53,6.49,2.7,,4.52,2.7,,2.9,2.7,,10.18,2.7,,24.01,2.7,,47579.0,2.7,,49.3,2.7,
PG,2019-11-14,120.65,6.49,3.97,,4.52,3.97,,2.9,3.97,,10.18,3.97,,24.01,3.97,,47579.0,3.97,,49.3,3.97,
PG,2019-12-19,124.01,6.49,3.97,,4.52,3.97,,2.9,3.97,,10.18,3.97,,24.01,3.97,,47579.0,3.97,,49.3,3.97,
PG,2020-01-16,125.96,6.49,3.97,,4.52,3.97,,2.9,3.97,,10.18,3.97,,24.01,3.97,,47579.0,3.97,,49.3,3.97,
PG,2020-02-20,125.44,6.49,5.98,,4.52,5.98,,2.9,5.98,,10.18,5.98,,24.01,5.98,,47579.0,5.98,,49.3,5.98,
PG,2020-03-19,117.45,6.49,5.98,,4.52,5.98,,2.9,5.98,,10.18,5.98,,24.01,5.98,,47579.0,5.98,,49.3,5.98,
PG,2020-04-16,121.22,6.49,5.98,,4.52,5.98,,2.9,5.98,,10.18,5.98,,24.01,5.98,,47579.0,5.98,,49.3,5.98,
PG,2020-05-14,113.92,6.49,6.72,,4.52,6.72,,2.9,6.72,,10.18,6.72,,24.01,6.72,,47579.0,6.72,,49.3,6.72,
PG,2020-06-18,117.93,6.49,6.72,,4.52,6.72,,2.9,6.72,,10.18,6.72,,24.01,6.72,,47579.0,6.72,,49.3,6.72,
PG,2020-07-16,124.5,6.49,6.72,,4.52,6.72,,2.9,6.72,,10.18,6.72,,24.01,6.72,,47579.0,6.72,,49.3,6.72,
PG,2020-08-20,135.77,7.3,6.5,,5.12,6.5,,3.028,6.5,,11.4,6.5,,28.85,6.5,,46878.0,6.5,,51.0,6.5,
PG,2020-09-17,137.7,7.3,6.5,,5.12,6.5,,3.028,6.5,,11.4,6.5,,28.85,6.5,,46878.0,6.5,,51.0,6.5,
PG,2020-10-15,144.04,7.3,6.5,,5.12,6.5,,3.028,6.5,,11.4,6.5,,28.85,6.5,,46878.0,6.5,,51.0,6.5,
PG,2020-11-19,139.7,7.3,8.56,,5.12,8.56,,3.028,8.56,,11.4,8.56,,28.85,8.56,,46878.0,8.56,,51.0,8.56,
PG,2020-12-17,137.27,7.3,8.56,,5.12,8.56,,3.028,8.56,,11.4,8.56,,28.85,8.56,,46878.0,8.56,,51.0,8.56,
PG,2021-01-14,137.26,7.3,8.56,,5.12,8.56,,3.028,8.56,,11.4,8.56,,28.85,8.56,,46878.0,8.56,,51.0,8.56,
PG,2021-02-18,128.46,7.3,10.29,,5.12,10.29,,3.028,10.29,,11.4,10.29,,28.85,10.29,,46878.0,10.29,,51.0,10.29,
PG,2021-03-18,128.42,7.3,10.29,,5.12,10.29,,3.028,10.29,,11.4,10.29,,28.85,10.29,,46878.0,10.29,,51.0,10.29,
PG,2021-04-15,135.6,7.3,10.29,,5.12,10.29,,3.028,10.29,,11.4,10.29,,28.85,10.29,,46878.0,10.29,,51.0,10.29,
PG,2021-05-20,136.6,7.3,10.6,,5.12,10.6,,3.028,10.6,,11.4,10.6,,28.85,10.6,,46878.0,10.6,,51.0,10.6,
PG,2021-06-17,132.78,7.3,10.6,,5.12,10.6,,3.028,10.6,,11.4,10.6,,28.85,10.6,,46878.0,10.6,,51.0,10.6,
PG,2021-07-15,137.98,7.3,10.6,,5.12,10.6,,3.028,10.6,,11.4,10.6,,28.85,10.6,,46878.0,10.6,,51.0,10.6,
PG,2021-08-19,143.3,7.97,8.99,,5.66,8.99,,3.242,8.99,,12.279,8.99,,31.62,8.99,,46654.0,8.99,,51.2,8.99,
PG,2021-09-16,145.12,7.97,8.99,,5.66,8.99,,3.242,8.99,,12.279,8.99,,31.62,8.99,,46654.0,8.99,,51.2,8.99,
PG,2021-10-14,142.44,7.97,8.99,,5.66,8.99,,3.242,8.99,,12.279,8.99,,31.62,8.99,,46654.0,8.99,,51.2,8.99,
PG,2021-11-18,147.1,7.97,8.71,,5.66,8.71,,3.242,8.71,,12.279,8.71,,31.62,8.71,,46654.0,8.71,,51.2,8.71,
PG,2021-12-16,158.86,7.97,8.71,,5.66,8.71,,3.242,8.71,,12.279,8.71,,31.62,8.71,,46654.0,8.71,,51.2,8.71,
PG,2022-01-20,162.0,7.97,9.86,,5.66,9.86,,3.242,9.86,,12.279,9.86,,31.62,9.86,,46654.0,9.86,,51.2,9.86,
PG,2022-02-17,158.01,7.97,9.86,,5.66,9.86,,3.242,9.86,,12.279,9.86,,31.62,9.86,,46654.0,9.86,,51.2,9.86,
PG,2022-03-17,149.76,7.97,9.86,,5.66,9.86,,3.242,9.86,,12.279,9.86,,31.62,9.86,,46654.0,9.86,,51.2,9.86,
PG,2022-04-14,159.46,7.97,9.86,,5.66,9.86,,3.242,9.86,,12.279,9.86,,31.62,9.86,,46654.0,9.86,,51.2,9.86,
PG,2022-05-19,145.04,7.97,9.77,,5.66,9.77,,3.242,9.77,,12.279,9.77,,31.62,9.77,,46654.0,9.77,,51.2,9.77,
PG,2022-06-16,132.51,7.97,9.77,,5.66,9.77,,3.242,9.77,,12.279,9.77,,31.62,9.77,,46654.0,9.77,,51.2,9.77,
PG,2022-07-14,145.7,7.97,9.77,,5.66,9.77,,3.242,9.77,,12.279,9.77,,31.62,9.77,,46654.0,9.77,,51.2,9.77,
PG,2022-08-18,149.24,8.119,8.29,,5.81,8.29,,3.523,8.29,,12.47,8.29,,31.53,8.29,,46854.0,8.29,,52.573,8.29,
PG,2022-09-15,138.51,8.119,8.43,,5.81,8.43,,3.523,8.43,,12.47,8.43,,31.53,8.43,,46854.0,8.43,,52.573,8.43,
PG,2022-10-20,129.56,8.119,7.41,,5.81,7.41,,3.523,7.41,,12.47,7.41,,31.53,7.41,,46854.0,7.41,,52.573,7.41,
PG,2022-11-17,141.74,8.119,7.41,,5.81,7.41,,3.523,7.41,,12.47,7.41,,31.53,7.41,,46854.0,7.41,,52.573,7.41,
PG,2022-12-15,152.84,8.119,7.41,,5.81,7.41,,3.523,7.41,,12.47,7.41,,31.53,7.41,,46854.0,7.41,,52.573,7.41,
PG,2023-01-19,146.41,8.119,7.41,,5.81,7.41,,3.523,7.41,,12.47,7.41,,31.53,7.41,,46854.0,7.41,,52.573,7.41,
PG,2023-02-16,138.96,8.119,7.59,,5.81,7.59,,3.523,7.59,,12.47,7.59,,31.53,7.59,,46854.0,7.59,,52.573,7.59,
PG,2023-03-16,141.83,8.119,7.59,,5.81,7.59,,3.523,7.59,,12.47,7.59,,31.53,7.59,,46854.0,7.59,,52.573,7.59,
PG,2023-04-20,151.24,8.119,7.59,,5.81,7.59,,3.523,7.59,,12.47,7.59,,31.53,7.59,,46854.0,7.59,,52.573,7.59,
PG,2023-05-18,155.08,8.119,7.67,,5.81,7.67,,3.523,7.67,,12.47,7.67,,31.53,7.67,,46854.0,7.67,,52.573,7.67,
PG,2023-06-15,146.42,8.119,7.67,,5.81,7.67,,3.523,7.67,,12.47,7.67,,31.53,7.67,,46854.0,7.67,,52.573,7.67,
PG,2023-07-20,150.29,8.119,7.67,,5.81,7.67,,3.523,7.67,,12.47,7.67,,31.53,7.67,,46854.0,7.67,,52.573,7.67,
PG,2023-08-17,153.21,8.39,6.92,,5.9,6.92,,3.68,6.92,,12.31,6.92,,31.2,6.92,,47065.0,6.92,,47.86,6.92,
PG,2023-09-14,153.09,8.39,6.92,,5.9,6.92,,3.68,6.92,,12.31,6.92,,31.2,6.92,,47065.0,6.92,,47.86,6.92,
PG,2023-10-19,150.03,8.39,7.22,,5.9,7.22,,3.68,7.22,,12.31,7.22,,31.2,7.22,,47065.0,7.22,,47.86,7.22,
PG,2023-11-16,151.42,8.39,7.22,,5.9,7.22,,3.68,7.22,,12.31,7.22,,31.2,7.22,,47065.0,7.22,,47.86,7.22,
PG,2023-12-14,148.58,8.39,7.22,,5.9,7.22,,3.68,7.22,,12.31,7.22,,31.2,7.22,,47065.0,7.22,,47.86,7.22,
PG,2024-01-18,149.94,8.39,7.22,,5.9,7.22,,3.68,7.22,,12.31,7.22,,31.2,7.22,,47065.0,7.22,,47.86,7.22,
PG,2024-02-15,155.63,8.39,6.72,,5.9,6.72,,3.68,6.72,,12.31,6.72,,31.2,6.72,,47065.0,6.72,,47.86,6.72,
PG,2024-03-14,162.3,8.39,6.72,,5.9,6.72,,3.68,6.72,,12.31,6.72,,31.2,6.72,,47065.0,6.72,,47.86,6.72,
PG,2024-04-18,156.96,8.39,6.72,,5.9,6.72,,3.68,6.72,,12.31,6.72,,31.2,6.72,,47065.0,6.72,,47.86,6.72,
PG,2024-05-16,166.51,8.39,6.57,,5.9,6.57,,3.68,6.57,,12.31,6.57,,31.2,6.57,,47065.0,6.57,,47.86,6.57,
PG,2024-06-20,168.56,8.39,6.57,,5.9,6.57,,3.68,6.57,,12.31,6.57,,31.2,6.57,,47065.0,6.57,,47.86,6.57,
PG,2024-07-18,169.44,8.39,6.57,,5.9,6.57,,3.68,6.57,,12.31,6.57,,31.2,6.57,,47065.0,6.57,,47.86,6.57,
PG,2024-08-15,168.8,9.259,4.87,,6.59,4.87,,3.829,4.87,,13.39,4.87,,33.35,4.87,,50559.0,4.87,,51.477,4.87,
PG,2024-09-19,173.92,9.259,4.87,,6.59,4.87,,3.829,4.87,,13.39,4.87,,33.35,4.87,,50559.0,4.87,,51.477,4.87,
PG,2024-10-17,172.38,9.259,4.87,,6.59,4.87,,3.829,4.87,,13.39,4.87,,33.35,4.87,,50559.0,4.87,,51.477,4.87,
PG,2024-11-14,166.58,9.259,5.01,,6.59,5.01,,3.829,5.01,,13.39,5.01,,33.35,5.01,,50559.0,5.01,,51.477,5.01,
